"sex","agegr","edu","socprof","marital","depress","trust","trustfam","trustneigh","income","weight"
"FEMALE","65+","PRIMARY/NO EDUCATION","RETIRED","WIDOWED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES",1100,90
"MALE","35-44","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",3000,76
"FEMALE","65+","SECONDARY","RETIRED","SINGLE",11,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,54
"MALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",2000,82
"MALE","35-44","SECONDARY","EMPLOYED IN PUBLIC SECTOR","MARRIED",0,"MOST PEOPLE CAN BE TRUSTED","YES","NO",1500,120
"FEMALE","16-24","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","SINGLE",3,"MOST PEOPLE CAN BE TRUSTED","YES","YES",1200,65
"MALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",6,"MOST PEOPLE CAN BE TRUSTED","YES","YES",3000,75
"MALE","16-24","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,58
"FEMALE","25-34","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES",2200,60
"FEMALE","45-59","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","DIVORCED",1,"MOST PEOPLE CAN BE TRUSTED","YES","YES",200,83
"MALE","35-44","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",5000,92
"FEMALE","25-34","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",900,67
"MALE","45-59","VOCATIONAL/GRAMMAR","UNEMPLOYED","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO",600,90
"MALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",600,72
"FEMALE","45-59","PRIMARY/NO EDUCATION","EMPLOYED IN PRIVATE SECTOR","MARRIED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES",3000,75
"FEMALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES",9000,70
"FEMALE","65+","VOCATIONAL/GRAMMAR","RETIRED","WIDOWED",13,"IT`S DIFFICULT TO TELL","YES","YES",1950,55
"FEMALE","25-34","SECONDARY","UNEMPLOYED","SINGLE",5,"ONE CAN`T BE TOO CAREFUL","YES","NO",-8,49
"MALE","60-64","POST-SECONDARY OR HIGHER","RETIRED","MARRIED",8,"IT`S DIFFICULT TO TELL","YES","YES",4650,73
"MALE","25-34","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","SINGLE",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES",1600,70
"FEMALE","45-59","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE","MARRIED",14,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",-8,57
"MALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",1200,82
"FEMALE","25-34","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE",2,"ONE CAN`T BE TOO CAREFUL","YES","YES",1000,56
"MALE","16-24","VOCATIONAL/GRAMMAR","UNEMPLOYED","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",NA,85
"MALE","45-59","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED","MARRIED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES",841,85
"MALE","45-59","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",1200,100
"FEMALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",10,"ONE CAN`T BE TOO CAREFUL","YES","NO",1400,80
"MALE","35-44","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",1,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",2500,87
"FEMALE","25-34","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,45
"FEMALE","60-64","PRIMARY/NO EDUCATION","RETIRED","MARRIED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES",710,74
"FEMALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","DIVORCED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES",2600,65
"MALE","25-34","SECONDARY","EMPLOYED IN PUBLIC SECTOR","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",2200,103
"FEMALE","45-59","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",600,68
"FEMALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,54
"MALE","16-24","PRIMARY/NO EDUCATION","PUPIL OR STUDENT","SINGLE",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES",NA,70
"MALE","45-59","PRIMARY/NO EDUCATION","FARMER","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES",1000,75
"FEMALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",3,"IT`S DIFFICULT TO TELL","YES","YES",NA,54
"MALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES",NA,70
"MALE","45-59","POST-SECONDARY OR HIGHER","UNEMPLOYED","SINGLE",4,"IT`S DIFFICULT TO TELL","YES","NO OPINION",NA,80
"FEMALE","25-34","VOCATIONAL/GRAMMAR","UNEMPLOYED","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO",NA,56
"FEMALE","65+","PRIMARY/NO EDUCATION","RETIRED","WIDOWED",15,"ONE CAN`T BE TOO CAREFUL","YES","YES",890,78
"FEMALE","25-34","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","SINGLE",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",3000,55
"MALE","45-59","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO",300,80
"FEMALE","60-64","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",1000,67
"MALE","45-59","SECONDARY","FARMER","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,75
"FEMALE","60-64","SECONDARY","RETIRED","WIDOWED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES",1400,76
"FEMALE","45-59","SECONDARY","EMPLOYED IN PUBLIC SECTOR","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES",1800,55
"MALE","45-59","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","NO",3000,90
"FEMALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",0,"IT`S DIFFICULT TO TELL","YES","NO",NA,59
"MALE","35-44","VOCATIONAL/GRAMMAR","UNEMPLOYED","MARRIED",6,"MOST PEOPLE CAN BE TRUSTED","YES","NO",NA,80
"FEMALE","45-59","PRIMARY/NO EDUCATION","UNEMPLOYED","MARRIED",9,"ONE CAN`T BE TOO CAREFUL","YES","NO",900,74
"FEMALE","45-59","VOCATIONAL/GRAMMAR","UNEMPLOYED","MARRIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,60
"FEMALE","45-59","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO",-8,62
"FEMALE","25-34","POST-SECONDARY OR HIGHER","SELF-EMPLOYED","MARRIED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES",2800,60
"FEMALE","45-59","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",4,"IT`S DIFFICULT TO TELL","YES","NO OPINION",2800,72
"MALE","45-59","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",6,"IT`S DIFFICULT TO TELL","YES","YES",3500,108
"FEMALE","45-59","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE","WIDOWED",10,"ONE CAN`T BE TOO CAREFUL","YES","NO",-8,77
"FEMALE","35-44","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",9,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",2800,90
"MALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",6,NA,"YES","YES",-8,85
"FEMALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",-8,54
"MALE","45-59","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",15000,90
"FEMALE","25-34","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","SINGLE",6,"IT`S DIFFICULT TO TELL",NA,"YES",3200,59
"MALE","60-64","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES",1400,95
"FEMALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",900,70
"FEMALE","25-34","SECONDARY","EMPLOYED IN PUBLIC SECTOR","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",1500,71
"FEMALE","25-34","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","SINGLE",1,"MOST PEOPLE CAN BE TRUSTED","YES","YES",1600,48
"FEMALE","65+","PRIMARY/NO EDUCATION","RETIRED","WIDOWED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES",1500,64
"MALE","45-59","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES",2500,82
"MALE","16-24","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",-8,64
"MALE","16-24","VOCATIONAL/GRAMMAR","UNEMPLOYED","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",NA,70
"FEMALE","16-24","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO",NA,66
"FEMALE","45-59","SECONDARY","EMPLOYED IN PUBLIC SECTOR","MARRIED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",2100,68
"MALE","35-44","VOCATIONAL/GRAMMAR","UNEMPLOYED","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",1300,80
"MALE","65+","SECONDARY","LONG-TERM SICK/DISABLED","MARRIED",16,"MOST PEOPLE CAN BE TRUSTED","YES","YES",1600,86
"FEMALE","25-34","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",1600,50
"FEMALE","45-59","PRIMARY/NO EDUCATION","UNEMPLOYED","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",3000,75
"FEMALE","25-34","VOCATIONAL/GRAMMAR","FARMER","SINGLE",3,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",NA,53
"MALE","25-34","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO",1800,83
"MALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",14,"MOST PEOPLE CAN BE TRUSTED","YES","YES",860,78
"FEMALE","65+","PRIMARY/NO EDUCATION","RETIRED","WIDOWED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES",1200,64
"FEMALE","45-59","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES",2000,60
"MALE","25-34","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","NO",-8,78
"FEMALE","45-59","SECONDARY","FARMER","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",720,80
"FEMALE","65+","SECONDARY","RETIRED","MARRIED",18,"ONE CAN`T BE TOO CAREFUL","YES","NO",700,42
"MALE","25-34","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,82
"FEMALE","65+","POST-SECONDARY OR HIGHER","RETIRED","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",1300,62
"MALE","45-59","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","SINGLE",7,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",1500,68
"MALE","16-24","PRIMARY/NO EDUCATION","EMPLOYED IN PRIVATE SECTOR","SINGLE",4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",780,58
"FEMALE","45-59","SECONDARY","UNEMPLOYED","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,62
"FEMALE","25-34","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","SINGLE",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",-8,50
"FEMALE","65+","POST-SECONDARY OR HIGHER","RETIRED","SINGLE",6,"ONE CAN`T BE TOO CAREFUL","YES","YES",1400,76
"FEMALE","25-34","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,80
"MALE","16-24","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",1000,70
"FEMALE","60-64","SECONDARY","RETIRED","MARRIED",9,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",900,105
"FEMALE","45-59","POST-SECONDARY OR HIGHER","RETIRED","MARRIED",2,"MOST PEOPLE CAN BE TRUSTED","YES","NO OPINION",3000,96
"FEMALE","25-34","POST-SECONDARY OR HIGHER","UNEMPLOYED","SINGLE",2,"ONE CAN`T BE TOO CAREFUL","YES","NO",1129,48
"FEMALE","45-59","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES",1800,50
"FEMALE","45-59","SECONDARY","EMPLOYED IN PUBLIC SECTOR","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES",1200,60
"FEMALE","25-34","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",2500,50
"MALE","65+","VOCATIONAL/GRAMMAR","RETIRED","SINGLE",7,"ONE CAN`T BE TOO CAREFUL","YES","YES",1400,75
"MALE","25-34","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES",1200,94
"FEMALE","16-24","PRIMARY/NO EDUCATION","PUPIL OR STUDENT","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,63
"FEMALE","65+","PRIMARY/NO EDUCATION","FARMER","MARRIED",13,"ONE CAN`T BE TOO CAREFUL","YES","YES",1000,93
"FEMALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES",NA,60
"FEMALE","45-59","SECONDARY","UNEMPLOYED","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",NA,72
"FEMALE","45-59","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",1200,75
"MALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",6,"MOST PEOPLE CAN BE TRUSTED","NO OPINION","NO OPINION",750,90
"FEMALE","65+","SECONDARY","RETIRED","WIDOWED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES",2700,68
"MALE","65+","PRIMARY/NO EDUCATION","EMPLOYED IN PUBLIC SECTOR","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES",1500,72
"MALE","35-44","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",8,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",1920,90
"MALE","45-59","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",-8,84
"MALE","16-24","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,76
"FEMALE","25-34","SECONDARY","OTHER ECONOMICALLY INACTIVE","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,62
"MALE","45-59","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",NA,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",3500,87
"FEMALE","45-59","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO",NA,70
"MALE","25-34","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",1400,NA
"FEMALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",5,"MOST PEOPLE CAN BE TRUSTED","NO OPINION","NO OPINION",1900,73
"MALE","45-59","SECONDARY","UNEMPLOYED","SINGLE",4,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",300,90
"FEMALE","65+","SECONDARY","LONG-TERM SICK/DISABLED","WIDOWED",12,"ONE CAN`T BE TOO CAREFUL","YES","YES",1700,56
"FEMALE","25-34","SECONDARY","FARMER","MARRIED",11,"ONE CAN`T BE TOO CAREFUL","YES","YES",1500,NA
"MALE","35-44","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",6,"MOST PEOPLE CAN BE TRUSTED","NO OPINION","NO OPINION",-8,75
"MALE","45-59","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED","MARRIED",10,"MOST PEOPLE CAN BE TRUSTED","YES","YES",560,82
"FEMALE","65+","SECONDARY","RETIRED","MARRIED",9,"IT`S DIFFICULT TO TELL","YES","NO OPINION",-8,65
"FEMALE","45-59","SECONDARY","OTHER ECONOMICALLY INACTIVE","MARRIED",9,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",NA,60
"FEMALE","45-59","POST-SECONDARY OR HIGHER","SELF-EMPLOYED","MARRIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES",1400,79
"FEMALE","45-59","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",1900,62
"MALE","45-59","POST-SECONDARY OR HIGHER","SELF-EMPLOYED","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",-8,112
"FEMALE","60-64","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",1000,77
"FEMALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",-8,49
"FEMALE","35-44","PRIMARY/NO EDUCATION","OTHER ECONOMICALLY INACTIVE","MARRIED",NA,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,60
"MALE","65+","SECONDARY","LONG-TERM SICK/DISABLED","MARRIED",3,"IT`S DIFFICULT TO TELL","YES","YES",1300,80
"FEMALE","35-44","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES",380,82
"MALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",11,"ONE CAN`T BE TOO CAREFUL","YES","YES",1600,60
"FEMALE","65+","PRIMARY/NO EDUCATION","OTHER ECONOMICALLY INACTIVE","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,76
"FEMALE","35-44","SECONDARY","EMPLOYED IN PUBLIC SECTOR","WIDOWED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",1200,75
"FEMALE","60-64","SECONDARY","RETIRED","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",1180,80
"FEMALE","25-34","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO",2000,63
"FEMALE","60-64","SECONDARY","RETIRED","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",1200,78
"MALE","16-24","VOCATIONAL/GRAMMAR","UNEMPLOYED","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,73
"MALE","35-44","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR","WIDOWED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",1200,82
"MALE","16-24","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE",3,"ONE CAN`T BE TOO CAREFUL","YES",NA,1600,65
"MALE","60-64","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",2500,80
"FEMALE","25-34","POST-SECONDARY OR HIGHER","SELF-EMPLOYED","MARRIED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO",3000,NA
"MALE","16-24","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE",6,"ONE CAN`T BE TOO CAREFUL","YES","YES",1100,80
"FEMALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",840,100
"FEMALE","45-59","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,72
"FEMALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",-8,55
"MALE","35-44","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",1600,95
"FEMALE","45-59","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",1700,80
"MALE","35-44","VOCATIONAL/GRAMMAR","SELF-EMPLOYED","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",3160,90
"FEMALE","60-64","SECONDARY","RETIRED","WIDOWED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES",1600,60
"FEMALE","45-59","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",2500,98
"MALE","45-59","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",4500,90
"FEMALE","60-64","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",900,95
"FEMALE","16-24","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","SINGLE",2,"ONE CAN`T BE TOO CAREFUL","YES","NO",1100,65
"MALE","60-64","PRIMARY/NO EDUCATION","RETIRED","MARRIED",12,"ONE CAN`T BE TOO CAREFUL","YES","YES",1000,90
"MALE","45-59","SECONDARY","FARMER","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",2000,105
"MALE","45-59","PRIMARY/NO EDUCATION","UNEMPLOYED","MARRIED",11,"ONE CAN`T BE TOO CAREFUL","YES","NO",NA,69
"MALE","45-59","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED","MARRIED",4,"MOST PEOPLE CAN BE TRUSTED","YES","YES",700,95
"FEMALE","25-34","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,62
"FEMALE","45-59","SECONDARY","EMPLOYED IN PUBLIC SECTOR","WIDOWED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES",2400,90
"FEMALE","25-34","SECONDARY","EMPLOYED IN PUBLIC SECTOR","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",1700,56
"FEMALE","65+","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES",1100,54
"FEMALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",NA,54
"FEMALE","35-44","SECONDARY","PUPIL OR STUDENT","MARRIED",0,"IT`S DIFFICULT TO TELL","YES","YES",NA,60
"FEMALE","25-34","PRIMARY/NO EDUCATION","FARMER","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO",500,56
"MALE","65+","SECONDARY","RETIRED","WIDOWED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES",2450,75
"FEMALE","35-44","POST-SECONDARY OR HIGHER","SELF-EMPLOYED","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES",2500,83
"MALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",3,"ONE CAN`T BE TOO CAREFUL","YES","NO",NA,85
"FEMALE","65+","PRIMARY/NO EDUCATION","RETIRED","WIDOWED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES",1170,75
"FEMALE","65+","SECONDARY","UNEMPLOYED","WIDOWED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,60
"MALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",0,"MOST PEOPLE CAN BE TRUSTED","NO OPINION","NO OPINION",3000,85
"FEMALE","16-24","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",NA,60
"FEMALE","35-44","SECONDARY","EMPLOYED IN PUBLIC SECTOR","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",1200,56
"MALE","45-59","PRIMARY/NO EDUCATION","EMPLOYED IN PRIVATE SECTOR","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","NO",1500,100
"FEMALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",1000,64
